id,link,name,comment,star
195,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,好！好！！好！！！,5
196,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,全年级一起看啊，超级感动~~~后面偷偷哭了,5
197,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,当初看的时候挺难受的，真的，人穷到一定程度什么都能干的出来，挺心酸的。,4
198,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,年轻的时候还会被励志，踏入社会的我们只会发现，迈过一个坎后还有无数个坎。父子情深还是蛮触动的,4
199,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,赞,5
200,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,当年比较经典文艺励志片，威尔表演有激动人心一面,5
201,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,当坚持不下去的时候  再努力坚持一下,4
202,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,好！好！！好！！！,5
203,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,全年级一起看啊，超级感动~~~后面偷偷哭了,5
204,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,上高中的时候老师推荐看的，很励志。,5
205,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,温馨,5
206,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,父子多令人羡慕。,4
207,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,好看！,5
208,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,对教堂唱歌那段印象深刻。,5
209,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,MIT？,4
210,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,带着我哭 带着我笑,5
211,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,励志。,4
212,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我人生的这部分，这个小阶段，叫作幸福。,4
213,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,典型美国人电影，美国人，美国。,5
214,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,This is part of my life……,5
215,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很好的励志片or揭示了资本主义社会中金钱对人的异化的政治讽喻片?,4
216,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,总算看了这部电影。可能以前看过太多关于这部电影的文字，对这个故事的大概已经知晓，所以没感觉特别新鲜。总之是部不错的电影，或许以后会和儿子一起重看一遍。,4
217,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,温馨,5
218,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,父子多令人羡慕。,4
219,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,好看！,5
220,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,对教堂唱歌那段印象深刻。,5
221,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,MIT？,4
222,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,带着我哭 带着我笑,5
223,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,励志。,4
224,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我人生的这部分，这个小阶段，叫作幸福。,4
225,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,典型美国人电影，美国人，美国。,5
226,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,This is part of my life……,5
227,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很好的励志片or揭示了资本主义社会中金钱对人的异化的政治讽喻片?,4
228,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,总算看了这部电影。可能以前看过太多关于这部电影的文字，对这个故事的大概已经知晓，所以没感觉特别新鲜。总之是部不错的电影，或许以后会和儿子一起重看一遍。,4
229,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,一个励志的好故事，也许我们正处于窘迫的环境，面临着艰苦的奋斗，但只要不放弃希望，总会迎来一道曙光,4
230,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"学会承担,每时每刻.",4
231,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,本片深刻地教育了学BME的——千万别卖医疗器材！不努力，毋宁死！,5
232,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,有什么坚持不下来的呢？只要有梦想……,5
233,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,拍得很传统……细节非常用心，整体反而略弱．也许改编传记很容易这样？总之我蛮喜欢这故事,4
234,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我妈喜欢看。。,4
235,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,煽情。,3
236,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,美国宣传美国梦的又一伎俩,3
237,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,一个励志的好故事，也许我们正处于窘迫的环境，面临着艰苦的奋斗，但只要不放弃希望，总会迎来一道曙光,4
238,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"学会承担,每时每刻.",4
239,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,本片深刻地教育了学BME的——千万别卖医疗器材！不努力，毋宁死！,5
240,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,有什么坚持不下来的呢？只要有梦想……,5
241,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,拍得很传统……细节非常用心，整体反而略弱．也许改编传记很容易这样？总之我蛮喜欢这故事,4
242,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我妈喜欢看。。,4
243,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,煽情。,3
244,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,美国宣传美国梦的又一伎俩,3
245,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,励志，感动就好了。,4
246,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,這爸爸好牛！！,4
247,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"和囡囡一起看的，那个无敌的强大的时光机！ 
10.11",5
248,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,好,5
249,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,又哭了，感动,5
250,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看了一半 实在懒得看完。,3
251,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,真励志,4
252,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,平民励志,4
253,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,那个小不点很可爱~,5
254,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,虎父无犬子,4
255,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,the pursuit of happyness. 无论怎样撂倒，无论怎样 艰难。也要奋斗，也要努力。,4
256,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,老一套温情，稍稍让我有点麻木,4
257,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看了一半 实在懒得看完。,3
258,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,真励志,4
259,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,平民励志,4
260,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,那个小不点很可爱~,5
261,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,虎父无犬子,4
262,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,the pursuit of happyness. 无论怎样撂倒，无论怎样 艰难。也要奋斗，也要努力。,4
263,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,老一套温情，稍稍让我有点麻木,4
264,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看2次感动2次,5
265,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,7.8,5
266,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,苦尽甘来,4
267,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,苦尽甘来 幸好当年的梦想没有放弃~~   真好,5
268,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,这值得5星，幸福的光芒，只有永不停止的争取才能够看得到,5
269,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很好看。,5
270,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很好，很励志,4
271,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,当幸福来敲门的时候我不想不在家，所以我决定做个死宅。好吧。。。其实我不知道要怎么评论这片了，最近看了很多片，甘愿给满分的只有这一个。This part is happiness. 贾登这小鬼，真不赖。,5
272,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,有温情就够了,4
273,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,觉得电影励不励志，和觉得自己幸不幸福一样，都是如人饮水的事。,4
274,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,WS转型成功～儿子怎么这么乖？,4
275,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,励志到我感动，这还是个真实的故事,5
276,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"希望在明天,但之前一定要努力",4
277,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,当幸福来敲门的时候我不想不在家，所以我决定做个死宅。好吧。。。其实我不知道要怎么评论这片了，最近看了很多片，甘愿给满分的只有这一个。This part is happiness. 贾登这小鬼，真不赖。,5
278,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,有温情就够了,4
279,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,觉得电影励不励志，和觉得自己幸不幸福一样，都是如人饮水的事。,4
280,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,WS转型成功～儿子怎么这么乖？,4
281,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,励志到我感动，这还是个真实的故事,5
282,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"希望在明天,但之前一定要努力",4
283,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,说明美国的失业率,3
284,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,忒感人了！男人都该看看，激励你奋斗；女人也该看看，男人其实不容易~~,5
285,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,要相信幸福总会来的，只要你坚持,5
286,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我相信上帝为我开了很多扇窗。,5
287,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很励志，生活不能失去动力，不能失去梦想。,5
288,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看得哭了。,5
289,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,http://www.douban.com/review/1279547/,5
290,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,不管任何时候，请不要放弃努力和生活,4
291,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"伟大的父亲；
励志的故事。",5
292,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我也坚信！,5
293,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,少见的温情电影 很棒~~,5
294,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,感人至深的电影,5
295,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,2008.2.3,4
296,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,Smith毁容鸟...,4
297,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,不管任何时候，请不要放弃努力和生活,4
298,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"伟大的父亲；
励志的故事。",5
299,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我也坚信！,5
300,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,少见的温情电影 很棒~~,5
301,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,感人至深的电影,5
302,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,2008.2.3,4
303,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,Smith毁容鸟...,4
304,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,喜欢喜欢,5
305,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,爱和坚持。,4
306,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,根据真实故事改编,5
307,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,在北京某个大学的图书馆里看的，记得那天下午拿着手提躲在一堆又一堆的图书里看的。真的很励志啊。,5
308,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看几次感动几次,5
309,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我们彼此依靠，就是幸福的基本，为了生活的更好我们愿为此努力。,4
310,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很感动！这个男人，真不容易！孩子很乖，很可爱~,5
311,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,敢于直面惨淡的人生,4
312,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,假设自己也生活在社会底层。。。,5
313,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,每个人都可以看看的电影，至少有可以学习的东西。如果你的心中塞满了偏见，愤怒那么任何外部的影响都是木有用的。只是骚年们啊，青春总会过去，当你面临困境时，你会不会突然想起本片中的威尔呢？PS：本片的小演员贾登.史密斯真的是威尔.史密斯的儿子...,4
314,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,不错的励志电影，了解自己生活的目的。Will Smith的儿子演得不错。他影片中的夫人似乎是演Crash的？,4
315,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,那份执着.那份坚持.那份责任,5
316,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"生意上要有人脉,生活中要家庭和保持坚强",5
317,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,爱和坚持。,4
318,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,根据真实故事改编,5
319,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,在北京某个大学的图书馆里看的，记得那天下午拿着手提躲在一堆又一堆的图书里看的。真的很励志啊。,5
320,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,看几次感动几次,5
321,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我们彼此依靠，就是幸福的基本，为了生活的更好我们愿为此努力。,4
322,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很感动！这个男人，真不容易！孩子很乖，很可爱~,5
323,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,敢于直面惨淡的人生,4
324,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,假设自己也生活在社会底层。。。,5
325,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,每个人都可以看看的电影，至少有可以学习的东西。如果你的心中塞满了偏见，愤怒那么任何外部的影响都是木有用的。只是骚年们啊，青春总会过去，当你面临困境时，你会不会突然想起本片中的威尔呢？PS：本片的小演员贾登.史密斯真的是威尔.史密斯的儿子...,4
326,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,不错的励志电影，了解自己生活的目的。Will Smith的儿子演得不错。他影片中的夫人似乎是演Crash的？,4
327,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,那份执着.那份坚持.那份责任,5
328,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,"生意上要有人脉,生活中要家庭和保持坚强",5
329,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,我堅信，只要我心中有夢想，我就會與眾不同，你也是。,4
330,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,威尔史密斯少有的非商业片,4
331,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,很立志啊,5
332,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,假期实习看的。,5
333,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,http://v.youku.com/v_show/id_XODY3ODI3Ng==.html,4
334,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,有所坚持，保有童真，幸福迟早要有敲门。,4
335,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,今天看的片子都很简单,4
336,https://movie.douban.com/subject/1849031/,当幸福来敲门 The Pursuit of Happyness,－－我看睡着了　但一起看的同寝们倒是津津有味,3
337,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,并没有学过这个教材，真是搞不懂为什么要把这种东西也当成ip来卖，好好地写一个原创青春故事有那么难嘛。,1
338,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,第一，我的英语课本不是这套教材，没这么多情怀。第二，拍的不好看还不让人说了?,1
339,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,去机场接人被通知晚点好几个小时，就在电影院看个电影再去。刚好这戏要开场，买票入场，看了20分钟。我还是去机场玩手机吧。,1
340,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,这种片让我看不到一点中国电影崛起的希望，少拍吧，容易让人绝望。,1
341,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,本来听这名字就挺想去看看，刚好前几天主创来了我们学校路演了，就去看了，结果看完很后悔了，什么东西嘛，这也叫电影？？？？？,1
342,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,还真怕冤枉了这个小片，于是下了课急忙跑去掏钱看。我贱，我贱,1
343,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,够雷，连学生作业都不如，演员一个个台词念得假的可以,1
344,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,多少尊重点你们卖情怀的对象吧,1
345,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我就好奇，拿这个IP拍电影，需要付人教社版权费么？,1
346,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,杨永春下一部大片应该叫《五年高考三年模拟》了吧，我很期待哟！！,1
347,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,你们丫把这个ip活生生毁了！,1
348,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,张子枫未来星途不可限量。但是这剧情……你确定不是照着《初恋这件小事》来的？请来点自己的创意好吗？PS：看完片子才知道高估了编剧，它是照着《初恋》的台湾版《我的少女时代》来的。,1
349,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,去机场接人被通知晚点好几个小时，就在电影院看个电影再去。刚好这戏要开场，买票入场，看了20分钟。我还是去机场玩手机吧。,1
350,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,这种片让我看不到一点中国电影崛起的希望，少拍吧，容易让人绝望。,1
351,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,本来听这名字就挺想去看看，刚好前几天主创来了我们学校路演了，就去看了，结果看完很后悔了，什么东西嘛，这也叫电影？？？？？,1
352,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,还真怕冤枉了这个小片，于是下了课急忙跑去掏钱看。我贱，我贱,1
353,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,够雷，连学生作业都不如，演员一个个台词念得假的可以,1
354,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,多少尊重点你们卖情怀的对象吧,1
355,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我就好奇，拿这个IP拍电影，需要付人教社版权费么？,1
356,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,杨永春下一部大片应该叫《五年高考三年模拟》了吧，我很期待哟！！,1
357,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,你们丫把这个ip活生生毁了！,1
358,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,张子枫未来星途不可限量。但是这剧情……你确定不是照着《初恋这件小事》来的？请来点自己的创意好吗？PS：看完片子才知道高估了编剧，它是照着《初恋》的台湾版《我的少女时代》来的。,1
359,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,某种作品，只为少数人所偏爱，而为多数人所不需要，甚至对多数人有害，硬要拿来上市，拿来向群众宣传，以求其个人的或狭隘集团的功利，还要责备群众的功利主义，这就不但侮辱群众，也太无自知之明了。——毛泽东《在延安文艺座谈会上的讲话》,1
360,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,考试分低了，就说老师批错卷了？,1
361,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,活久见，作为学过人教版英语教材的我觉得我看的应该是：韩雷和李梅梅,1
362,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,3.0有点高，拉低一下。要是可以给0星就更好了。,1
363,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,评价青春片得放在青春片语境下，这片儿海报预告各方面都很傻，但实际上比栀子花开、左耳好多了去了，讽刺校外办班儿力度OK，张子枫的经纪人没疯，本子没有想象中那么的糟糕，起码知道抄《侧耳倾听》《听见涛声》之流，比那些玩儿小说IP的聪明多了。,3
364,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,小成本惊喜！真诚又可贵，节奏欢快不狗血。恰恰就是因为没有大明星，高中生气质很浓，推荐观影！最后有彩蛋。,4
365,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,老子的青春不这样,1
366,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我特别好奇 都说了是高三 不写作业不上课不学习吗?哪有这么多时间去弄这些玩意儿啊 还演唱会呢……现在的孩子哟 都放飞自我了……,1
367,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,和李雷韩梅梅有毛线关系？满屏青春期刻意的暧昧，剧情散乱，结尾装x，以成人思维来意淫早初恋。张子枫更像国民闺女。君子之交淡如水是唯一的亮点。。,2
368,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,韩梅梅的大脸盘子 李雷的厚嘴唇子 还有狗血的剧情 更有谜一样的票房,1
369,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,你们丫把这个ip活生生毁了！,1
370,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,张子枫未来星途不可限量。但是这剧情……你确定不是照着《初恋这件小事》来的？请来点自己的创意好吗？PS：看完片子才知道高估了编剧，它是照着《初恋》的台湾版《我的少女时代》来的。,1
371,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,某种作品，只为少数人所偏爱，而为多数人所不需要，甚至对多数人有害，硬要拿来上市，拿来向群众宣传，以求其个人的或狭隘集团的功利，还要责备群众的功利主义，这就不但侮辱群众，也太无自知之明了。——毛泽东《在延安文艺座谈会上的讲话》,1
372,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,考试分低了，就说老师批错卷了？,1
373,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,活久见，作为学过人教版英语教材的我觉得我看的应该是：韩雷和李梅梅,1
374,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,3.0有点高，拉低一下。要是可以给0星就更好了。,1
375,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,评价青春片得放在青春片语境下，这片儿海报预告各方面都很傻，但实际上比栀子花开、左耳好多了去了，讽刺校外办班儿力度OK，张子枫的经纪人没疯，本子没有想象中那么的糟糕，起码知道抄《侧耳倾听》《听见涛声》之流，比那些玩儿小说IP的聪明多了。,3
376,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,小成本惊喜！真诚又可贵，节奏欢快不狗血。恰恰就是因为没有大明星，高中生气质很浓，推荐观影！最后有彩蛋。,4
377,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,老子的青春不这样,1
378,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我特别好奇 都说了是高三 不写作业不上课不学习吗?哪有这么多时间去弄这些玩意儿啊 还演唱会呢……现在的孩子哟 都放飞自我了……,1
379,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,和李雷韩梅梅有毛线关系？满屏青春期刻意的暧昧，剧情散乱，结尾装x，以成人思维来意淫早初恋。张子枫更像国民闺女。君子之交淡如水是唯一的亮点。。,2
380,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,韩梅梅的大脸盘子 李雷的厚嘴唇子 还有狗血的剧情 更有谜一样的票房,1
381,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,很傻很天真。,3
382,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,"“整个事件最让我愤慨的只有一点
这个杨永春，是个年轻人” （忽然就想起刘睿哲时大火的这个句式）",1
383,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,这就是个伪IP吧？,1
384,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,你已成功吸引我的注意了,1
385,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,我觉得简直是校园青春片的一股清流！不懂为什么那么多人给差评！没有堕胎没有堕落吸烟，只是简简单单的暗恋有什么不好吗？都说日本青春片质量高，情书里面在图书馆直接啪啪啪就符合你们的审美了？,5
386,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,讲真 这名字听起来就有一种cliche并且想使劲从我口袋里面捞钱的感觉 反感,1
387,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,寡人炸裂的少女心啊！超级甜！男女主演绎得非常好！看的超级开心！不管男主人设太完美，不管学校生活太脱离现实，不管剧情脱离了书本上的李雷韩梅梅，不管女主长大后的演员挑选的太垃圾，不管那个烂尾的结尾，就是要给八分！张子枫厉害！表白花希。,4
388,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,比想象中好很多，有点像去年的青茫，虽然剧情流畅度上诸多问题。设定上是内地版的少女时代，但是描绘的青春更真实大众接地气。最后的结尾想反套路但是反成了屎。不知道上映后会不会做修改。,2
389,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,活久见，作为学过人教版英语教材的我觉得我看的应该是：韩雷和李梅梅,1
390,https://movie.douban.com/subject/26289138/,李雷和韩梅梅,3.0有点高，拉低一下。要是可以给0星就更好了。,1
